task_id,arm_a,arm_b,arm_a_raw_outcome,arm_b_raw_outcome,arm_a_execution_classes,arm_b_execution_classes,arm_a_activity_summary,arm_b_activity_summary,arm_a_policy_summary,arm_b_policy_summary,arm_a_timeout_summary,arm_b_timeout_summary,arm_a_setup_transport_summary,arm_b_setup_transport_summary,arm_a_verifier_summary,arm_b_verifier_summary,disagreement_category,headline_relevant,supporting_trial_links
terminal-bench-2.0:openssl-selfsigned-cert,router-gemini-flash,router-glm-5.2,0/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":3}",timeout_reliability_difference,True,"[""/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad"",""/trials/227221d5-dd9b-43c3-b264-cba52ff92337"",""/trials/39d73590-0319-46e6-b697-9ee2cc60877d"",""/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c"",""/trials/57ecc744-5195-4465-a75c-4da049445be8"",""/trials/60f9394e-ce8f-4628-88c6-4539fab3b258""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gemini-flash,router-gpt-5.4,0/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":3}",timeout_reliability_difference,True,"[""/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad"",""/trials/2bee4436-e7c6-4596-8981-3a9c6d7d170b"",""/trials/3a946a81-5751-41ae-89df-5c4117c4b9c9"",""/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c"",""/trials/60f9394e-ce8f-4628-88c6-4539fab3b258"",""/trials/cb751b8a-709c-4130-85b7-e6740d746278""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gemini-flash,router-gpt-5.5,0/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":3}",timeout_reliability_difference,True,"[""/trials/00e185b7-89a9-4502-8d1f-9be1153179b5"",""/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad"",""/trials/2bcdaffb-0894-43fe-ae2e-9ba524945027"",""/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c"",""/trials/60f9394e-ce8f-4628-88c6-4539fab3b258"",""/trials/b048e422-b298-4dba-ba49-22fe8335ca91""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gemini-flash,router-grok-build-0.1,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":2,""test_assertion_failure"":1}",timeout_reliability_difference,False,"[""/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad"",""/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c"",""/trials/60f9394e-ce8f-4628-88c6-4539fab3b258"",""/trials/c7c34fe0-1f79-4c87-9ec1-7a8d47af967a"",""/trials/ea270494-e06a-442d-b0e4-90d5c329e513"",""/trials/fe127450-998b-4f39-8b65-f87f4e837db0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gemini-flash,router-kimi-k2.6,0/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":1,""test_assertion_failure"":2}",timeout_reliability_difference,False,"[""/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad"",""/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c"",""/trials/60f9394e-ce8f-4628-88c6-4539fab3b258"",""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gemini-flash,router-kimi-k3,0/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":3}",timeout_reliability_difference,True,"[""/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad"",""/trials/2cd1b04d-8725-4fc9-a813-62ab91d3ff60"",""/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c"",""/trials/60f9394e-ce8f-4628-88c6-4539fab3b258"",""/trials/d20e2df8-5e5b-4f2d-9ca8-437a6a33193d"",""/trials/dc79d2a7-8888-4fff-bcfc-0ab829cb448c""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gemini-flash,router-qwen-3.7-plus,0/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":3}",timeout_reliability_difference,True,"[""/trials/045e2a2e-89fe-4708-8fdc-434f25354d5e"",""/trials/1f428d08-6828-4e9a-b1cd-dce114b57bad"",""/trials/3c495b1b-968d-4fcb-810d-5a8f42b5f77c"",""/trials/60f9394e-ce8f-4628-88c6-4539fab3b258"",""/trials/61177dad-c320-4d82-8792-073d3eddd71d"",""/trials/d4939b79-eff5-4cc4-9535-e06e3f13a5c0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.1,router-glm-5.2,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/0e002f77-a718-4ad0-bc5c-6737fdda3998"",""/trials/227221d5-dd9b-43c3-b264-cba52ff92337"",""/trials/24fbdf92-b25b-43e4-9894-2f8d7fc20ff8"",""/trials/39d73590-0319-46e6-b697-9ee2cc60877d"",""/trials/57ecc744-5195-4465-a75c-4da049445be8"",""/trials/b67cf906-5d18-4209-9b8f-80d2863933f6""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.1,router-gpt-5.4,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/0e002f77-a718-4ad0-bc5c-6737fdda3998"",""/trials/24fbdf92-b25b-43e4-9894-2f8d7fc20ff8"",""/trials/2bee4436-e7c6-4596-8981-3a9c6d7d170b"",""/trials/3a946a81-5751-41ae-89df-5c4117c4b9c9"",""/trials/b67cf906-5d18-4209-9b8f-80d2863933f6"",""/trials/cb751b8a-709c-4130-85b7-e6740d746278""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.1,router-gpt-5.5,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/00e185b7-89a9-4502-8d1f-9be1153179b5"",""/trials/0e002f77-a718-4ad0-bc5c-6737fdda3998"",""/trials/24fbdf92-b25b-43e4-9894-2f8d7fc20ff8"",""/trials/2bcdaffb-0894-43fe-ae2e-9ba524945027"",""/trials/b048e422-b298-4dba-ba49-22fe8335ca91"",""/trials/b67cf906-5d18-4209-9b8f-80d2863933f6""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.1,router-kimi-k2.6,2/3 success,1/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":1,""test_assertion_failure"":2}",timeout_reliability_difference,False,"[""/trials/0e002f77-a718-4ad0-bc5c-6737fdda3998"",""/trials/24fbdf92-b25b-43e4-9894-2f8d7fc20ff8"",""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/b67cf906-5d18-4209-9b8f-80d2863933f6"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.1,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/0e002f77-a718-4ad0-bc5c-6737fdda3998"",""/trials/24fbdf92-b25b-43e4-9894-2f8d7fc20ff8"",""/trials/2cd1b04d-8725-4fc9-a813-62ab91d3ff60"",""/trials/b67cf906-5d18-4209-9b8f-80d2863933f6"",""/trials/d20e2df8-5e5b-4f2d-9ca8-437a6a33193d"",""/trials/dc79d2a7-8888-4fff-bcfc-0ab829cb448c""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.1,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/045e2a2e-89fe-4708-8fdc-434f25354d5e"",""/trials/0e002f77-a718-4ad0-bc5c-6737fdda3998"",""/trials/24fbdf92-b25b-43e4-9894-2f8d7fc20ff8"",""/trials/61177dad-c320-4d82-8792-073d3eddd71d"",""/trials/b67cf906-5d18-4209-9b8f-80d2863933f6"",""/trials/d4939b79-eff5-4cc4-9535-e06e3f13a5c0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.2,router-grok-build-0.1,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/227221d5-dd9b-43c3-b264-cba52ff92337"",""/trials/39d73590-0319-46e6-b697-9ee2cc60877d"",""/trials/57ecc744-5195-4465-a75c-4da049445be8"",""/trials/c7c34fe0-1f79-4c87-9ec1-7a8d47af967a"",""/trials/ea270494-e06a-442d-b0e4-90d5c329e513"",""/trials/fe127450-998b-4f39-8b65-f87f4e837db0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-glm-5.2,router-kimi-k2.6,3/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":1,""test_assertion_failure"":2}",capability_difference,False,"[""/trials/227221d5-dd9b-43c3-b264-cba52ff92337"",""/trials/39d73590-0319-46e6-b697-9ee2cc60877d"",""/trials/57ecc744-5195-4465-a75c-4da049445be8"",""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gpt-5.4,router-grok-build-0.1,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/2bee4436-e7c6-4596-8981-3a9c6d7d170b"",""/trials/3a946a81-5751-41ae-89df-5c4117c4b9c9"",""/trials/c7c34fe0-1f79-4c87-9ec1-7a8d47af967a"",""/trials/cb751b8a-709c-4130-85b7-e6740d746278"",""/trials/ea270494-e06a-442d-b0e4-90d5c329e513"",""/trials/fe127450-998b-4f39-8b65-f87f4e837db0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gpt-5.4,router-kimi-k2.6,3/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":1,""test_assertion_failure"":2}",capability_difference,False,"[""/trials/2bee4436-e7c6-4596-8981-3a9c6d7d170b"",""/trials/3a946a81-5751-41ae-89df-5c4117c4b9c9"",""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/cb751b8a-709c-4130-85b7-e6740d746278"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gpt-5.5,router-grok-build-0.1,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/00e185b7-89a9-4502-8d1f-9be1153179b5"",""/trials/2bcdaffb-0894-43fe-ae2e-9ba524945027"",""/trials/b048e422-b298-4dba-ba49-22fe8335ca91"",""/trials/c7c34fe0-1f79-4c87-9ec1-7a8d47af967a"",""/trials/ea270494-e06a-442d-b0e4-90d5c329e513"",""/trials/fe127450-998b-4f39-8b65-f87f4e837db0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-gpt-5.5,router-kimi-k2.6,3/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":1,""test_assertion_failure"":2}",capability_difference,False,"[""/trials/00e185b7-89a9-4502-8d1f-9be1153179b5"",""/trials/2bcdaffb-0894-43fe-ae2e-9ba524945027"",""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/b048e422-b298-4dba-ba49-22fe8335ca91"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-grok-build-0.1,router-kimi-k2.6,2/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":1,""test_assertion_failure"":2}",capability_difference,False,"[""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/c7c34fe0-1f79-4c87-9ec1-7a8d47af967a"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a"",""/trials/ea270494-e06a-442d-b0e4-90d5c329e513"",""/trials/fe127450-998b-4f39-8b65-f87f4e837db0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-grok-build-0.1,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/2cd1b04d-8725-4fc9-a813-62ab91d3ff60"",""/trials/c7c34fe0-1f79-4c87-9ec1-7a8d47af967a"",""/trials/d20e2df8-5e5b-4f2d-9ca8-437a6a33193d"",""/trials/dc79d2a7-8888-4fff-bcfc-0ab829cb448c"",""/trials/ea270494-e06a-442d-b0e4-90d5c329e513"",""/trials/fe127450-998b-4f39-8b65-f87f4e837db0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-grok-build-0.1,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/045e2a2e-89fe-4708-8fdc-434f25354d5e"",""/trials/61177dad-c320-4d82-8792-073d3eddd71d"",""/trials/c7c34fe0-1f79-4c87-9ec1-7a8d47af967a"",""/trials/d4939b79-eff5-4cc4-9535-e06e3f13a5c0"",""/trials/ea270494-e06a-442d-b0e4-90d5c329e513"",""/trials/fe127450-998b-4f39-8b65-f87f4e837db0""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-kimi-k2.6,router-kimi-k3,1/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":1,""test_assertion_failure"":2}","{""none"":3}",capability_difference,False,"[""/trials/2cd1b04d-8725-4fc9-a813-62ab91d3ff60"",""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/d20e2df8-5e5b-4f2d-9ca8-437a6a33193d"",""/trials/dc79d2a7-8888-4fff-bcfc-0ab829cb448c"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a""]"
terminal-bench-2.0:openssl-selfsigned-cert,router-kimi-k2.6,router-qwen-3.7-plus,1/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":1,""test_assertion_failure"":2}","{""none"":3}",capability_difference,False,"[""/trials/045e2a2e-89fe-4708-8fdc-434f25354d5e"",""/trials/61177dad-c320-4d82-8792-073d3eddd71d"",""/trials/6f1c3fee-11fd-47fc-93d8-c0aa5e111e8e"",""/trials/91152190-2e88-4fb0-8b24-801c85eddf67"",""/trials/d4939b79-eff5-4cc4-9535-e06e3f13a5c0"",""/trials/e02f4cf7-d24f-4a62-b9cb-e634fc16c91a""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-anthropic-opus,0/3 success,3/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":3}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":3}",policy_access_difference,True,"[""/trials/4b0b6ac9-b036-4a16-a260-1e18275141c8"",""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/b432e838-6837-4ee0-8a4e-127f2bdf3eff"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c"",""/trials/f82299e6-1d58-44d5-b953-363e2cb29499""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-anthropic-sonnet,0/3 success,2/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":3}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":2,""test_assertion_failure"":1}",policy_access_difference,False,"[""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/7bc1c687-2e2b-4a08-8939-6e5a2b1b969c"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/d5ff2752-986e-449c-8765-c0a188bad315"",""/trials/d71732c5-1211-437b-a7d8-c9312b7f4ebe"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-deepseek-flash,0/3 success,1/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,1/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":1,""test_assertion_failure"":1,""timeout"":1}",mixed,False,"[""/trials/3a97b7f2-e2df-46e9-8c15-dba4c325c15e"",""/trials/502189b7-8ab2-40dc-b52b-f07ef3fd9c96"",""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/c2dd38fc-8bef-4c7b-a183-0d2f06adfb29"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-deepseek-pro,0/3 success,2/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":3}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":2,""test_assertion_failure"":1}",policy_access_difference,False,"[""/trials/0d8b97c4-50a5-4392-a5d0-1aba3b102fd3"",""/trials/4c619425-beee-4155-92ac-7cf9528667fe"",""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/e9c8bdfa-073e-49b8-941d-44ebc82b0741"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-glm-5.1,0/3 success,3/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":3}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":3}",policy_access_difference,True,"[""/trials/244675de-18dd-4a21-a633-8894e44cce7d"",""/trials/268ae8e3-01db-4f2a-abd0-fdd5a3e383ce"",""/trials/2e376359-f5bb-4550-b60b-34460c10acbd"",""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-glm-5.2,0/3 success,2/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,1/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":2,""timeout"":1}",mixed,False,"[""/trials/2c9859da-baab-43e8-912e-28460106de12"",""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/73aa853e-fcf3-45c5-b982-cfc4bc862e71"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/e44be07b-4604-49c3-8511-6abd238a48a8"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-gpt-5.4,0/3 success,3/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":3}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":3}",policy_access_difference,True,"[""/trials/18ee9e35-660d-41fc-bed8-36307b6e0e33"",""/trials/35ffa855-e9c1-4aac-b4bc-b4e2cf64f10a"",""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/969780f5-77c8-42ce-85c8-2620518d9fb7"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c""]"
terminal-bench-2.0:password-recovery,router-anthropic-fable-5,router-gpt-5.5,0/3 success,3/3 success,"{""policy_blocked"": 3}","{""substantive"": 3}","{""provider_policy_refusal"":3}","{""substantive_agent_activity"":3}","{""provider_policy_refusal"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""policy_refusal"":3}","{""none"":3}",policy_access_difference,True,"[""/trials/4f9a2553-2e59-487d-bc4d-8b0895af0f64"",""/trials/5dc2ab8d-aede-4369-a265-b813416e7c8f"",""/trials/8f988efc-82f6-4fb2-a738-4b2dd5d6d9c9"",""/trials/ab5bf72f-81d9-4a9f-947f-44e110624893"",""/trials/c7b42992-9548-4f91-8eb3-9e215b27dd4a"",""/trials/f286e656-db4c-4d69-a773-c72f380b4c4c""]"
